"aqExample"
"20180701 - 20180731"
"SO4"
""
"IMPROVE"
"network","stat_id","lat","lon","row","col","ob_dates","ob_datee","ob_hour","month","SO4_ob","SO4_mod","POCode","state","county","stat_id_noPOC"
"IMPROVE","MOMO11",41.8214,-73.2973,"182","375",2018-07-19,2018-07-19,"00",7,0.16975,0.43133,"1","CT"," Litchfield","MOMO1"
"IMPROVE","MOMO11",41.8214,-73.2973,"182","375",2018-07-22,2018-07-22,"00",7,0.45077,0.27878,"1","CT"," Litchfield","MOMO1"
"IMPROVE","MOMO11",41.8214,-73.2973,"182","375",2018-07-25,2018-07-25,"00",7,0.47728,0.12702,"1","CT"," Litchfield","MOMO1"
"IMPROVE","MOMO11",41.8214,-73.2973,"182","375",2018-07-28,2018-07-28,"00",7,1.3593,1.0296,"1","CT"," Litchfield","MOMO1"
"IMPROVE","MONT11",47.1222,-113.1544,"219","112",2018-07-01,2018-07-01,"00",7,0.13812,0.248,"1","MT"," Powell","MONT1"
"IMPROVE","MONT11",47.1222,-113.1544,"219","112",2018-07-04,2018-07-04,"00",7,0.09055,0.14765,"1","MT"," Powell","MONT1"
"IMPROVE","MONT11",47.1222,-113.1544,"219","112",2018-07-07,2018-07-07,"00",7,0.29164,0.32748,"1","MT"," Powell","MONT1"
"IMPROVE","MONT11",47.1222,-113.1544,"219","112",2018-07-10,2018-07-10,"00",7,0.19347,0.37049,"1","MT"," Powell","MONT1"
"IMPROVE","MONT11",47.1222,-113.1544,"219","112",2018-07-13,2018-07-13,"00",7,0.10135,0.26309,"1","MT"," Powell","MONT1"
"IMPROVE","MONT11",47.1222,-113.1544,"219","112",2018-07-16,2018-07-16,"00",7,0.19872,0.39478,"1","MT"," Powell","MONT1"
"IMPROVE","MONT11",47.1222,-113.1544,"219","112",2018-07-19,2018-07-19,"00",7,0.31768,0.48336,"1","MT"," Powell","MONT1"
"IMPROVE","MONT11",47.1222,-113.1544,"219","112",2018-07-22,2018-07-22,"00",7,0.28303,0.22565,"1","MT"," Powell","MONT1"
"IMPROVE","MONT11",47.1222,-113.1544,"219","112",2018-07-25,2018-07-25,"00",7,0.42205,0.33962,"1","MT"," Powell","MONT1"
"IMPROVE","MONT11",47.1222,-113.1544,"219","112",2018-07-28,2018-07-28,"00",7,0.32106,0.29314,"1","MT"," Powell","MONT1"
"IMPROVE","MOOS11",45.1259,-67.2661,"223","404",2018-07-01,2018-07-01,"00",7,0.91806,0.46141,"1","ME"," Washington","MOOS1"
"IMPROVE","MOOS11",45.1259,-67.2661,"223","404",2018-07-04,2018-07-04,"00",7,0.65109,0.41678,"1","ME"," Washington","MOOS1"
"IMPROVE","MOOS11",45.1259,-67.2661,"223","404",2018-07-07,2018-07-07,"00",7,0.22387,0.5384,"1","ME"," Washington","MOOS1"
"IMPROVE","MOOS11",45.1259,-67.2661,"223","404",2018-07-10,2018-07-10,"00",7,0.73973,0.78911,"1","ME"," Washington","MOOS1"
"IMPROVE","MOOS11",45.1259,-67.2661,"223","404",2018-07-13,2018-07-13,"00",7,0.26629,0.64432,"1","ME"," Washington","MOOS1"
"IMPROVE","MOOS11",45.1259,-67.2661,"223","404",2018-07-19,2018-07-19,"00",7,0.28674,0.37515,"1","ME"," Washington","MOOS1"
"IMPROVE","MOOS11",45.1259,-67.2661,"223","404",2018-07-22,2018-07-22,"00",7,0.51799,0.57082,"1","ME"," Washington","MOOS1"
"IMPROVE","MOOS11",45.1259,-67.2661,"223","404",2018-07-25,2018-07-25,"00",7,0.72748,0.25239,"1","ME"," Washington","MOOS1"
"IMPROVE","MOOS11",45.1259,-67.2661,"223","404",2018-07-28,2018-07-28,"00",7,0.87383,0.97648,"1","ME"," Washington","MOOS1"
"IMPROVE","MORA11",46.7583,-122.1244,"229","055",2018-07-01,2018-07-01,"00",7,0.12538,0.47709,"1","WA"," Pierce","MORA1"
"IMPROVE","MORA11",46.7583,-122.1244,"229","055",2018-07-04,2018-07-04,"00",7,0.24004,0.23988,"1","WA"," Pierce","MORA1"
"IMPROVE","MORA11",46.7583,-122.1244,"229","055",2018-07-07,2018-07-07,"00",7,0.40806,0.56059,"1","WA"," Pierce","MORA1"
"IMPROVE","MORA11",46.7583,-122.1244,"229","055",2018-07-10,2018-07-10,"00",7,0.4569,0.4687,"1","WA"," Pierce","MORA1"
"IMPROVE","MORA11",46.7583,-122.1244,"229","055",2018-07-13,2018-07-13,"00",7,0.44088,0.55531,"1","WA"," Pierce","MORA1"
"IMPROVE","MORA11",46.7583,-122.1244,"229","055",2018-07-16,2018-07-16,"00",7,0.4623,0.49691,"1","WA"," Pierce","MORA1"
"IMPROVE","MORA11",46.7583,-122.1244,"229","055",2018-07-19,2018-07-19,"00",7,0.60959,0.80084,"1","WA"," Pierce","MORA1"
"IMPROVE","MORA11",46.7583,-122.1244,"229","055",2018-07-22,2018-07-22,"00",7,0.54171,0.31931,"1","WA"," Pierce","MORA1"
"IMPROVE","MORA11",46.7583,-122.1244,"229","055",2018-07-25,2018-07-25,"00",7,0.44602,0.44917,"1","WA"," Pierce","MORA1"
"IMPROVE","MORA11",46.7583,-122.1244,"229","055",2018-07-28,2018-07-28,"00",7,0.60687,0.71272,"1","WA"," Pierce","MORA1"
"IMPROVE","MOZI11",40.5383,-106.6766,"153","146",2018-07-01,2018-07-01,"00",7,0.19572,0.33896,"1","CO"," Jackson","MOZI1"
"IMPROVE","MOZI11",40.5383,-106.6766,"153","146",2018-07-04,2018-07-04,"00",7,0.46919,0.46795,"1","CO"," Jackson","MOZI1"
"IMPROVE","MOZI11",40.5383,-106.6766,"153","146",2018-07-07,2018-07-07,"00",7,0.54903,0.42919,"1","CO"," Jackson","MOZI1"
"IMPROVE","MOZI11",40.5383,-106.6766,"153","146",2018-07-10,2018-07-10,"00",7,0.44947,0.45353,"1","CO"," Jackson","MOZI1"
"IMPROVE","MOZI11",40.5383,-106.6766,"153","146",2018-07-13,2018-07-13,"00",7,0.35953,0.33892,"1","CO"," Jackson","MOZI1"
"IMPROVE","MOZI11",40.5383,-106.6766,"153","146",2018-07-16,2018-07-16,"00",7,0.46081,0.3042,"1","CO"," Jackson","MOZI1"
"IMPROVE","MOZI11",40.5383,-106.6766,"153","146",2018-07-19,2018-07-19,"00",7,0.35185,0.27745,"1","CO"," Jackson","MOZI1"
"IMPROVE","MOZI11",40.5383,-106.6766,"153","146",2018-07-22,2018-07-22,"00",7,0.40588,0.3317,"1","CO"," Jackson","MOZI1"
"IMPROVE","MOZI11",40.5383,-106.6766,"153","146",2018-07-25,2018-07-25,"00",7,0.47323,0.31132,"1","CO"," Jackson","MOZI1"
"IMPROVE","MOZI11",40.5383,-106.6766,"153","146",2018-07-28,2018-07-28,"00",7,0.45018,0.41042,"1","CO"," Jackson","MOZI1"
"IMPROVE","NEBR11",41.8888,-100.3387,"162","191",2018-07-01,2018-07-01,"00",7,0.26135,0.31766,"1","NE"," Thomas","NEBR1"
"IMPROVE","NEBR11",41.8888,-100.3387,"162","191",2018-07-04,2018-07-04,"00",7,1.0004,0.96803,"1","NE"," Thomas","NEBR1"
"IMPROVE","NEBR11",41.8888,-100.3387,"162","191",2018-07-07,2018-07-07,"00",7,1.1845,0.94494,"1","NE"," Thomas","NEBR1"
"IMPROVE","NEBR11",41.8888,-100.3387,"162","191",2018-07-10,2018-07-10,"00",7,1.2689,0.86497,"1","NE"," Thomas","NEBR1"
"IMPROVE","NEBR11",41.8888,-100.3387,"162","191",2018-07-13,2018-07-13,"00",7,0.26815,0.077675,"1","NE"," Thomas","NEBR1"
"IMPROVE","NEBR11",41.8888,-100.3387,"162","191",2018-07-16,2018-07-16,"00",7,0.95502,0.64559,"1","NE"," Thomas","NEBR1"
"IMPROVE","NEBR11",41.8888,-100.3387,"162","191",2018-07-19,2018-07-19,"00",7,0.34251,0.32456,"1","NE"," Thomas","NEBR1"
"IMPROVE","NEBR11",41.8888,-100.3387,"162","191",2018-07-22,2018-07-22,"00",7,1.111,0.92786,"1","NE"," Thomas","NEBR1"
"IMPROVE","NEBR11",41.8888,-100.3387,"162","191",2018-07-25,2018-07-25,"00",7,0.53833,0.41179,"1","NE"," Thomas","NEBR1"
"IMPROVE","NEBR11",41.8888,-100.3387,"162","191",2018-07-28,2018-07-28,"00",7,1.0719,0.20058,"1","NE"," Thomas","NEBR1"
"IMPROVE","NOAB11",44.7448,-109.3816,"194","132",2018-07-01,2018-07-01,"00",7,0.2023,0.31909,"1","WY"," Park","NOAB1"
"IMPROVE","NOAB11",44.7448,-109.3816,"194","132",2018-07-04,2018-07-04,"00",7,0.18768,0.30963,"1","WY"," Park","NOAB1"
"IMPROVE","NOAB11",44.7448,-109.3816,"194","132",2018-07-07,2018-07-07,"00",7,0.56669,0.2838,"1","WY"," Park","NOAB1"
"IMPROVE","NOAB11",44.7448,-109.3816,"194","132",2018-07-10,2018-07-10,"00",7,0.6269,0.35931,"1","WY"," Park","NOAB1"
"IMPROVE","NOAB11",44.7448,-109.3816,"194","132",2018-07-13,2018-07-13,"00",7,0.29953,0.3086,"1","WY"," Park","NOAB1"
"IMPROVE","NOAB11",44.7448,-109.3816,"194","132",2018-07-22,2018-07-22,"00",7,0.34049,0.30332,"1","WY"," Park","NOAB1"
"IMPROVE","NOAB11",44.7448,-109.3816,"194","132",2018-07-25,2018-07-25,"00",7,0.44904,0.54296,"1","WY"," Park","NOAB1"
"IMPROVE","NOAB11",44.7448,-109.3816,"194","132",2018-07-28,2018-07-28,"00",7,0.52407,0.32056,"1","WY"," Park","NOAB1"
"IMPROVE","NOCA11",48.7316,-121.0646,"245","067",2018-07-01,2018-07-01,"00",7,0.13383,0.25309,"1","WA"," Whatcom","NOCA1"
"IMPROVE","NOCA11",48.7316,-121.0646,"245","067",2018-07-04,2018-07-04,"00",7,0.0789,0.21827,"1","WA"," Whatcom","NOCA1"
"IMPROVE","NOCA11",48.7316,-121.0646,"245","067",2018-07-07,2018-07-07,"00",7,0.19374,0.3591,"1","WA"," Whatcom","NOCA1"
"IMPROVE","NOCA11",48.7316,-121.0646,"245","067",2018-07-10,2018-07-10,"00",7,0.19759,0.40026,"1","WA"," Whatcom","NOCA1"
"IMPROVE","NOCA11",48.7316,-121.0646,"245","067",2018-07-13,2018-07-13,"00",7,0.24694,0.4384,"1","WA"," Whatcom","NOCA1"
"IMPROVE","NOCA11",48.7316,-121.0646,"245","067",2018-07-16,2018-07-16,"00",7,0.382,0.44032,"1","WA"," Whatcom","NOCA1"
"IMPROVE","NOCA11",48.7316,-121.0646,"245","067",2018-07-25,2018-07-25,"00",7,0.4552,0.40441,"1","WA"," Whatcom","NOCA1"
"IMPROVE","NOCA11",48.7316,-121.0646,"245","067",2018-07-28,2018-07-28,"00",7,0.57365,0.54103,"1","WA"," Whatcom","NOCA1"
"IMPROVE","NOCH11",45.6495,-106.5574,"200","152",2018-07-01,2018-07-01,"00",7,0.1526,0.3039,"1","MT"," Rosebud","NOCH1"
"IMPROVE","NOCH11",45.6495,-106.5574,"200","152",2018-07-04,2018-07-04,"00",7,0.1948,0.40805,"1","MT"," Rosebud","NOCH1"
"IMPROVE","NOCH11",45.6495,-106.5574,"200","152",2018-07-07,2018-07-07,"00",7,0.44391,0.43843,"1","MT"," Rosebud","NOCH1"
"IMPROVE","NOCH11",45.6495,-106.5574,"200","152",2018-07-10,2018-07-10,"00",7,0.81906,0.37748,"1","MT"," Rosebud","NOCH1"
"IMPROVE","NOCH11",45.6495,-106.5574,"200","152",2018-07-13,2018-07-13,"00",7,0.44209,0.6457,"1","MT"," Rosebud","NOCH1"
"IMPROVE","NOCH11",45.6495,-106.5574,"200","152",2018-07-16,2018-07-16,"00",7,0.43715,0.37627,"1","MT"," Rosebud","NOCH1"
"IMPROVE","NOCH11",45.6495,-106.5574,"200","152",2018-07-19,2018-07-19,"00",7,0.43445,0.60229,"1","MT"," Rosebud","NOCH1"
"IMPROVE","NOCH11",45.6495,-106.5574,"200","152",2018-07-22,2018-07-22,"00",7,0.39485,0.37183,"1","MT"," Rosebud","NOCH1"
"IMPROVE","NOCH11",45.6495,-106.5574,"200","152",2018-07-25,2018-07-25,"00",7,0.47485,0.77719,"1","MT"," Rosebud","NOCH1"
"IMPROVE","NOCH11",45.6495,-106.5574,"200","152",2018-07-28,2018-07-28,"00",7,0.753,0.3767,"1","MT"," Rosebud","NOCH1"
"IMPROVE","NOGA11",31.33745,-110.93715,"073","103",2018-07-01,2018-07-01,"00",7,0.63289,0.54561,"1","AZ"," Santa Cruz","NOGA1"
"IMPROVE","NOGA11",31.33745,-110.93715,"073","103",2018-07-04,2018-07-04,"00",7,1.0067,0.45035,"1","AZ"," Santa Cruz","NOGA1"
"IMPROVE","NOGA11",31.33745,-110.93715,"073","103",2018-07-07,2018-07-07,"00",7,0.81182,0.76094,"1","AZ"," Santa Cruz","NOGA1"
"IMPROVE","NOGA11",31.33745,-110.93715,"073","103",2018-07-10,2018-07-10,"00",7,0.45378,0.04463,"1","AZ"," Santa Cruz","NOGA1"
"IMPROVE","NOGA11",31.33745,-110.93715,"073","103",2018-07-13,2018-07-13,"00",7,1.0098,0.24782,"1","AZ"," Santa Cruz","NOGA1"
"IMPROVE","NOGA11",31.33745,-110.93715,"073","103",2018-07-16,2018-07-16,"00",7,0.90667,0.31758,"1","AZ"," Santa Cruz","NOGA1"
"IMPROVE","NOGA11",31.33745,-110.93715,"073","103",2018-07-19,2018-07-19,"00",7,1.2025,0.3946,"1","AZ"," Santa Cruz","NOGA1"
"IMPROVE","NOGA11",31.33745,-110.93715,"073","103",2018-07-22,2018-07-22,"00",7,1.3036,0.24634,"1","AZ"," Santa Cruz","NOGA1"
"IMPROVE","NOGA11",31.33745,-110.93715,"073","103",2018-07-25,2018-07-25,"00",7,0.8945,0.47915,"1","AZ"," Santa Cruz","NOGA1"
"IMPROVE","NOGA11",31.33745,-110.93715,"073","103",2018-07-28,2018-07-28,"00",7,0.54581,0.12687,"1","AZ"," Santa Cruz","NOGA1"
"IMPROVE","OKEF11",30.7405,-82.1283,"069","332",2018-07-01,2018-07-01,"00",7,0.65976,0.37359,"1","GA"," Charlton","OKEF1"
"IMPROVE","OKEF11",30.7405,-82.1283,"069","332",2018-07-04,2018-07-04,"00",7,1.2519,0.64487,"1","GA"," Charlton","OKEF1"
"IMPROVE","OKEF11",30.7405,-82.1283,"069","332",2018-07-07,2018-07-07,"00",7,0.69859,0.32831,"1","GA"," Charlton","OKEF1"
"IMPROVE","OKEF11",30.7405,-82.1283,"069","332",2018-07-10,2018-07-10,"00",7,0.74319,0.48533,"1","GA"," Charlton","OKEF1"
"IMPROVE","OKEF11",30.7405,-82.1283,"069","332",2018-07-13,2018-07-13,"00",7,1.1782,0.72468,"1","GA"," Charlton","OKEF1"
"IMPROVE","OKEF11",30.7405,-82.1283,"069","332",2018-07-16,2018-07-16,"00",7,0.66359,0.28115,"1","GA"," Charlton","OKEF1"
"IMPROVE","OKEF11",30.7405,-82.1283,"069","332",2018-07-19,2018-07-19,"00",7,0.887,0.5915,"1","GA"," Charlton","OKEF1"
"IMPROVE","OKEF11",30.7405,-82.1283,"069","332",2018-07-22,2018-07-22,"00",7,1.9341,1.6482,"1","GA"," Charlton","OKEF1"
"IMPROVE","OKEF11",30.7405,-82.1283,"069","332",2018-07-25,2018-07-25,"00",7,1.0001,1.0463,"1","GA"," Charlton","OKEF1"
"IMPROVE","OKEF11",30.7405,-82.1283,"069","332",2018-07-28,2018-07-28,"00",7,0.97493,0.81404,"1","GA"," Charlton","OKEF1"
"IMPROVE","OLYM11",48.0065,-122.9727,"242","054",2018-07-01,2018-07-01,"00",7,0.15098,0.5277,"1","WA"," Clallam","OLYM1"
"IMPROVE","OLYM11",48.0065,-122.9727,"242","054",2018-07-04,2018-07-04,"00",7,0.32982,0.43718,"1","WA"," Clallam","OLYM1"
"IMPROVE","OLYM11",48.0065,-122.9727,"242","054",2018-07-07,2018-07-07,"00",7,0.40944,0.43345,"1","WA"," Clallam","OLYM1"
"IMPROVE","OLYM11",48.0065,-122.9727,"242","054",2018-07-10,2018-07-10,"00",7,0.39629,0.4708,"1","WA"," Clallam","OLYM1"
"IMPROVE","OLYM11",48.0065,-122.9727,"242","054",2018-07-13,2018-07-13,"00",7,0.5475,0.66589,"1","WA"," Clallam","OLYM1"
"IMPROVE","OLYM11",48.0065,-122.9727,"242","054",2018-07-16,2018-07-16,"00",7,0.44144,0.59036,"1","WA"," Clallam","OLYM1"
"IMPROVE","OLYM11",48.0065,-122.9727,"242","054",2018-07-19,2018-07-19,"00",7,0.47884,0.76218,"1","WA"," Clallam","OLYM1"
"IMPROVE","OLYM11",48.0065,-122.9727,"242","054",2018-07-22,2018-07-22,"00",7,0.55495,0.36708,"1","WA"," Clallam","OLYM1"
"IMPROVE","OLYM11",48.0065,-122.9727,"242","054",2018-07-25,2018-07-25,"00",7,0.36858,0.44804,"1","WA"," Clallam","OLYM1"
"IMPROVE","OLYM11",48.0065,-122.9727,"242","054",2018-07-28,2018-07-28,"00",7,0.70293,0.71635,"1","WA"," Clallam","OLYM1"
"IMPROVE","ORPI11",31.9506,-112.8016,"081","090",2018-07-01,2018-07-01,"00",7,0.3493,0.67747,"1","AZ"," Pima","ORPI1"
"IMPROVE","ORPI11",31.9506,-112.8016,"081","090",2018-07-04,2018-07-04,"00",7,0.86614,0.54346,"1","AZ"," Pima","ORPI1"
"IMPROVE","ORPI11",31.9506,-112.8016,"081","090",2018-07-07,2018-07-07,"00",7,1.1287,0.3697,"1","AZ"," Pima","ORPI1"
"IMPROVE","ORPI11",31.9506,-112.8016,"081","090",2018-07-13,2018-07-13,"00",7,1.6385,0.55346,"1","AZ"," Pima","ORPI1"
"IMPROVE","ORPI11",31.9506,-112.8016,"081","090",2018-07-16,2018-07-16,"00",7,1.5602,0.52642,"1","AZ"," Pima","ORPI1"
"IMPROVE","ORPI11",31.9506,-112.8016,"081","090",2018-07-19,2018-07-19,"00",7,1.5107,0.41182,"1","AZ"," Pima","ORPI1"
"IMPROVE","ORPI11",31.9506,-112.8016,"081","090",2018-07-22,2018-07-22,"00",7,1.086,0.28606,"1","AZ"," Pima","ORPI1"
"IMPROVE","ORPI11",31.9506,-112.8016,"081","090",2018-07-25,2018-07-25,"00",7,1.6429,0.4303,"1","AZ"," Pima","ORPI1"
"IMPROVE","ORPI11",31.9506,-112.8016,"081","090",2018-07-28,2018-07-28,"00",7,0.83158,0.30018,"1","AZ"," Pima","ORPI1"
"IMPROVE","OWVL11",37.3607,-118.3308,"138","059",2018-07-01,2018-07-01,"00",7,0.43487,0.49019,"1","CA"," Inyo","OWVL1"
"IMPROVE","OWVL11",37.3607,-118.3308,"138","059",2018-07-04,2018-07-04,"00",7,0.71103,0.39512,"1","CA"," Inyo","OWVL1"
"IMPROVE","OWVL11",37.3607,-118.3308,"138","059",2018-07-07,2018-07-07,"00",7,0.76928,0.3922,"1","CA"," Inyo","OWVL1"
"IMPROVE","OWVL11",37.3607,-118.3308,"138","059",2018-07-10,2018-07-10,"00",7,0.83836,0.41753,"1","CA"," Inyo","OWVL1"
"IMPROVE","OWVL11",37.3607,-118.3308,"138","059",2018-07-13,2018-07-13,"00",7,0.3282,0.1929,"1","CA"," Inyo","OWVL1"
"IMPROVE","OWVL11",37.3607,-118.3308,"138","059",2018-07-16,2018-07-16,"00",7,1.0287,0.3164,"1","CA"," Inyo","OWVL1"
"IMPROVE","OWVL11",37.3607,-118.3308,"138","059",2018-07-19,2018-07-19,"00",7,1.2032,0.28156,"1","CA"," Inyo","OWVL1"
"IMPROVE","OWVL11",37.3607,-118.3308,"138","059",2018-07-22,2018-07-22,"00",7,0.83393,0.34729,"1","CA"," Inyo","OWVL1"
"IMPROVE","OWVL11",37.3607,-118.3308,"138","059",2018-07-25,2018-07-25,"00",7,0.74519,0.45185,"1","CA"," Inyo","OWVL1"
"IMPROVE","OWVL11",37.3607,-118.3308,"138","059",2018-07-28,2018-07-28,"00",7,1.0485,0.33622,"1","CA"," Inyo","OWVL1"
"IMPROVE","PACK11",42.8619,-71.8786,"194","381",2018-07-01,2018-07-01,"00",7,2.1302,1.6337,"1","NH"," Hillsborough","PACK1"
"IMPROVE","PACK11",42.8619,-71.8786,"194","381",2018-07-04,2018-07-04,"00",7,0.65999,0.43569,"1","NH"," Hillsborough","PACK1"
"IMPROVE","PACK11",42.8619,-71.8786,"194","381",2018-07-07,2018-07-07,"00",7,0.15691,0.46658,"1","NH"," Hillsborough","PACK1"
"IMPROVE","PACK11",42.8619,-71.8786,"194","381",2018-07-10,2018-07-10,"00",7,0.79957,0.94021,"1","NH"," Hillsborough","PACK1"
"IMPROVE","PACK11",42.8619,-71.8786,"194","381",2018-07-13,2018-07-13,"00",7,0.27668,0.48318,"1","NH"," Hillsborough","PACK1"
"IMPROVE","PACK11",42.8619,-71.8786,"194","381",2018-07-16,2018-07-16,"00",7,1.3894,1.0613,"1","NH"," Hillsborough","PACK1"
"IMPROVE","PACK11",42.8619,-71.8786,"194","381",2018-07-19,2018-07-19,"00",7,0.15921,0.43485,"1","NH"," Hillsborough","PACK1"
"IMPROVE","PACK11",42.8619,-71.8786,"194","381",2018-07-22,2018-07-22,"00",7,0.04565,0.22791,"1","NH"," Hillsborough","PACK1"
"IMPROVE","PACK11",42.8619,-71.8786,"194","381",2018-07-25,2018-07-25,"00",7,0.4422,0.14305,"1","NH"," Hillsborough","PACK1"
"IMPROVE","PACK11",42.8619,-71.8786,"194","381",2018-07-28,2018-07-28,"00",7,1.1607,0.65457,"1","NH"," Hillsborough","PACK1"
"IMPROVE","PASA11",48.3877,-119.9275,"240","073",2018-07-01,2018-07-01,"00",7,0.09085,0.24752,"1","WA"," Okanogan","PASA1"
"IMPROVE","PASA11",48.3877,-119.9275,"240","073",2018-07-04,2018-07-04,"00",7,0.09349,0.20457,"1","WA"," Okanogan","PASA1"
"IMPROVE","PASA11",48.3877,-119.9275,"240","073",2018-07-07,2018-07-07,"00",7,0.11308,0.28457,"1","WA"," Okanogan","PASA1"
"IMPROVE","PASA11",48.3877,-119.9275,"240","073",2018-07-10,2018-07-10,"00",7,0.14188,0.37657,"1","WA"," Okanogan","PASA1"
"IMPROVE","PASA11",48.3877,-119.9275,"240","073",2018-07-13,2018-07-13,"00",7,0.13528,0.36278,"1","WA"," Okanogan","PASA1"
"IMPROVE","PASA11",48.3877,-119.9275,"240","073",2018-07-16,2018-07-16,"00",7,0.22535,0.42596,"1","WA"," Okanogan","PASA1"
"IMPROVE","PASA11",48.3877,-119.9275,"240","073",2018-07-19,2018-07-19,"00",7,0.29445,0.5756,"1","WA"," Okanogan","PASA1"
"IMPROVE","PASA11",48.3877,-119.9275,"240","073",2018-07-22,2018-07-22,"00",7,0.12372,0.22812,"1","WA"," Okanogan","PASA1"
"IMPROVE","PASA11",48.3877,-119.9275,"240","073",2018-07-25,2018-07-25,"00",7,0.27679,0.3856,"1","WA"," Okanogan","PASA1"
"IMPROVE","PASA11",48.3877,-119.9275,"240","073",2018-07-28,2018-07-28,"00",7,0.45175,0.5049,"1","WA"," Okanogan","PASA1"
"IMPROVE","PEFO11",35.0777,-109.7692,"106","117",2018-07-01,2018-07-01,"00",7,0.34549,0.46746,"1","AZ"," Navajo","PEFO1"
"IMPROVE","PEFO11",35.0777,-109.7692,"106","117",2018-07-04,2018-07-04,"00",7,0.73568,0.45678,"1","AZ"," Navajo","PEFO1"
"IMPROVE","PEFO11",35.0777,-109.7692,"106","117",2018-07-07,2018-07-07,"00",7,0.47712,0.53033,"1","AZ"," Navajo","PEFO1"
"IMPROVE","PEFO11",35.0777,-109.7692,"106","117",2018-07-10,2018-07-10,"00",7,0.51449,0.405,"1","AZ"," Navajo","PEFO1"
"IMPROVE","PEFO11",35.0777,-109.7692,"106","117",2018-07-13,2018-07-13,"00",7,0.41414,0.096631,"1","AZ"," Navajo","PEFO1"
"IMPROVE","PEFO11",35.0777,-109.7692,"106","117",2018-07-16,2018-07-16,"00",7,0.23657,0.038631,"1","AZ"," Navajo","PEFO1"
"IMPROVE","PEFO11",35.0777,-109.7692,"106","117",2018-07-19,2018-07-19,"00",7,0.37691,0.15764,"1","AZ"," Navajo","PEFO1"
"IMPROVE","PEFO11",35.0777,-109.7692,"106","117",2018-07-22,2018-07-22,"00",7,0.71295,0.40477,"1","AZ"," Navajo","PEFO1"
"IMPROVE","PEFO11",35.0777,-109.7692,"106","117",2018-07-25,2018-07-25,"00",7,0.6725,0.38206,"1","AZ"," Navajo","PEFO1"
"IMPROVE","PEFO11",35.0777,-109.7692,"106","117",2018-07-28,2018-07-28,"00",7,0.50008,0.42895,"1","AZ"," Navajo","PEFO1"
"IMPROVE","PENO11",44.94798,-68.64786,"219","396",2018-07-04,2018-07-04,"00",7,0.72846,0.40491,"1","ME"," Penobscot","PENO1"
"IMPROVE","PENO11",44.94798,-68.64786,"219","396",2018-07-07,2018-07-07,"00",7,0.19964,0.52196,"1","ME"," Penobscot","PENO1"
"IMPROVE","PENO11",44.94798,-68.64786,"219","396",2018-07-10,2018-07-10,"00",7,0.67988,0.90457,"1","ME"," Penobscot","PENO1"
"IMPROVE","PENO11",44.94798,-68.64786,"219","396",2018-07-13,2018-07-13,"00",7,0.3029,0.54543,"1","ME"," Penobscot","PENO1"
"IMPROVE","PENO11",44.94798,-68.64786,"219","396",2018-07-16,2018-07-16,"00",7,0.97134,1.0071,"1","ME"," Penobscot","PENO1"
"IMPROVE","PENO11",44.94798,-68.64786,"219","396",2018-07-19,2018-07-19,"00",7,0.29374,0.40463,"1","ME"," Penobscot","PENO1"
"IMPROVE","PENO11",44.94798,-68.64786,"219","396",2018-07-22,2018-07-22,"00",7,0.65652,0.39044,"1","ME"," Penobscot","PENO1"
"IMPROVE","PENO11",44.94798,-68.64786,"219","396",2018-07-25,2018-07-25,"00",7,0.89933,0.26954,"1","ME"," Penobscot","PENO1"
"IMPROVE","PENO11",44.94798,-68.64786,"219","396",2018-07-28,2018-07-28,"00",7,1.5495,1.1944,"1","ME"," Penobscot","PENO1"
"IMPROVE","PHOE11",33.5038,-112.0958,"094","098",2018-07-01,2018-07-01,"00",7,0.35022,0.71418,"1","AZ"," Maricopa","PHOE1"
"IMPROVE","PHOE11",33.5038,-112.0958,"094","098",2018-07-04,2018-07-04,"00",7,2.7253,0.5437,"1","AZ"," Maricopa","PHOE1"
"IMPROVE","PHOE11",33.5038,-112.0958,"094","098",2018-07-07,2018-07-07,"00",7,1.0631,0.70672,"1","AZ"," Maricopa","PHOE1"
"IMPROVE","PHOE11",33.5038,-112.0958,"094","098",2018-07-10,2018-07-10,"00",7,0.66798,0.30358,"1","AZ"," Maricopa","PHOE1"
"IMPROVE","PHOE11",33.5038,-112.0958,"094","098",2018-07-13,2018-07-13,"00",7,1.3361,0.38173,"1","AZ"," Maricopa","PHOE1"
"IMPROVE","PHOE11",33.5038,-112.0958,"094","098",2018-07-16,2018-07-16,"00",7,0.96245,0.38404,"1","AZ"," Maricopa","PHOE1"
"IMPROVE","PHOE11",33.5038,-112.0958,"094","098",2018-07-19,2018-07-19,"00",7,1.1728,0.38577,"1","AZ"," Maricopa","PHOE1"
"IMPROVE","PHOE11",33.5038,-112.0958,"094","098",2018-07-22,2018-07-22,"00",7,0.7362,0.25789,"1","AZ"," Maricopa","PHOE1"
"IMPROVE","PHOE11",33.5038,-112.0958,"094","098",2018-07-25,2018-07-25,"00",7,1.56,0.55393,"1","AZ"," Maricopa","PHOE1"
"IMPROVE","PHOE11",33.5038,-112.0958,"094","098",2018-07-28,2018-07-28,"00",7,0.93885,0.57881,"1","AZ"," Maricopa","PHOE1"
"IMPROVE","PHOE52",33.5038,-112.0958,"094","098",2018-07-16,2018-07-16,"00",7,0.87075,0.38404,"2","AZ"," Maricopa","PHOE5"
